id,name,city,operating,website_found,primary_service,delivers_aba,bcba_found,autism_relevant,recommend,evidence_url,evidence_quality,notes
7076,North Florida Pediatric Associates,Tallahassee,Y,https://northfloridapeds.com/About-Us/Services,"General pediatric primary care - newborn care, well-child visits and physicals, immunizations, same-day sick visits, plus ADHD management",N,N,N,REMOVE,https://northfloridapeds.com/About-Us/Services,HIGH,"Services page lists only primary-care items - 'Newborn Care, Lactation Consults, Well child care and physicals, Sports physicals, Immunizations... ADHD management' - with no developmental-behavioral pediatrics or autism evaluation service line. Homepage likewise says 'pediatric medical care... from infancy to adolescence,' so this is a general medical practice, not an autism provider (stored www host fails TLS; bare host loads)."
7270,Pediatric Therapy Services Tallahassee,Tallahassee,Y,https://fun4tallykids.com/Health-Resources/Occupational-Physical-and-Speech-Therapy/Pediatric-Therapy-Services-Tallahassee/View-details,"Pediatric speech/communication therapy and feeding therapy with early intervention - 'Early Intervention, 0-36 months', pragmatic communication disorders associated with autism spectrum disorder, and food selectivity/mealtime behavior",N,N,Y,KEEP_OTHER,https://fun4tallykids.com/Health-Resources/Occupational-Physical-and-Speech-Therapy/Pediatric-Therapy-Services-Tallahassee/View-details,MEDIUM,"No stored website; the practice's own domain pediatrictherapyservicestlh.com failed DNS resolution on two attempts (bare and www), so the service was established from a Tallahassee family-resource directory listing quoting 'Early Intervention, 0-36months' plus treatment of 'pragmatic communication disorders associated with autism spectrum disorder' and feeding/food-selectivity problems. Speech and feeding therapy for young children, no ABA or BCBA evidence anywhere."
7184,R & R Travel Therapy,Tallahassee,Y,http://randrtraveltherapy.com/,"Retail travel agency / vacation booking (cruises, Universal Orlando); owner is a 'Certified Autism Travel Professional'. Not a healthcare provider and not a therapist staffing agency.",N,N,N,REMOVE,http://randrtraveltherapy.com/,HIGH,"Not a staffing agency as the name suggested and not clinical at all - the owner 'use[s] my expertise and passion to help other people plan and book their dream vacations', so 'therapy' here is branding for travel-as-wellness. The only autism link is a 'Certified Autism Travel Professional' badge, a travel-agent credential rather than a direct service."
7176,Ricke Jill L PhD,Tallahassee,unclear,,"Solo licensed psychologist at 1535 Killearn Center Blvd Suite D-1, Tallahassee; NPI taxonomy is the undifferentiated 'Psychologist' code 103T00000X with no subspecialty. No autism diagnostic or developmental evaluation service could be established.",N,N,unclear,UNCLEAR,https://npino.com/psychologist/1508900580-dr.-jill-l-ricke/,MEDIUM,"No practice website exists - searches on the name, on the stored phone (850) 877-6011, and for autism/evaluation work returned only aggregator stubs (WebMD, Healthgrades, Vitals, Sharecare, CareDash), which per the rule I am not padding the row with. The active NPI record 1508900580 (last updated 2007) carries the generic 'Psychologist' taxonomy with no neuropsychology or developmental subspecialty, which neither establishes autism diagnostic evaluation nor affirmatively rules it out."
7409,Stannard Chuck,Tallahassee,Y,http://www.chuckstannard.com/,"Solo psychotherapy practice - Charles 'Chuck' Stannard, MSW, LCSW, LMFT - offering general talk therapy to adults, couples, children and teens in Tallahassee. General mental health counseling, not an autism service.",N,N,N,REMOVE,http://www.chuckstannard.com/,HIGH,"His own site offers 'talk therapy for a wide range of concerns and difficulties' for 'adults and couples as well as children and teens', with no autism, developmental-disability, ABA or BCBA content anywhere - a general-caseload psychotherapist, which the rule places in REMOVE. Credentials confirmed as MSW/LCSW/LMFT rather than any behaviour-analytic certification; his /about page blocks robots, so the root page plus licence listings settled it."
6859,Sunny Pediatric Services,Tallahassee,Y,http://www.sunnyspeech.com/,"Pediatric speech-language pathology - articulation/speech therapy, receptive-expressive and social language therapy, feeding and oral-motor therapy, plus fine/gross motor and sensory services; early intervention delivered in the home or daycare.",N,N,Y,KEEP_OTHER,http://www.sunnyspeech.com/,HIGH,"Confirmed from per-service content rather than the domain name: 'Speech therapy consists of the remediation and training of speech patterns so that an individual can be understood by others' and 'Evaluation and therapy services for oral motor deficits and feeding difficulties in infants and toddlers', with no ABA, BCBA or behaviour-analytic material on the site. Stored sunnyspeech.com is the correct site for this Tallahassee practice at 1738 Thomasville Rd, so the name/domain difference is cosmetic only."
6658,Sunrise Community Inc,Tallahassee,Y,https://sunrisegroup.org/locations/florida/,"Residential services and adult day training for adults with developmental disabilities at 1830 Buford Court, Tallahassee - ICF/DD cluster homes (Mahan, Dorchester, McCauley, 12 beds each), 6-bed community homes (Lakeshore, Southshore, Eleazer, Observation), a Family Model in-home option, and a weekday adult day training program.",N,unclear,Y,KEEP_OTHER,https://www.floridaarf.org/assets/Files/ICF-IID%20Info%20Center/Find%20Programs/Northwest%20Region/Sunrise%20Community%20-%20NW%20Region.pdf,MEDIUM,"The Tallahassee operation is documented in its own right, not merely through the national parent - the Florida ARF program profile names the individual local homes and states 'Adult day training services have been provided in the Tallahassee community since 1995', with '24 hour/day services including therapies, nursing, medical, education services, and community activities'. Behaviour analysis appears only as one in-house support listed inside the day-training program beside PT/OT/speech and nursing, not as an ABA service line families can access, so retag from aba to residential / adult day training; the record stores no website and the live site is sunrisegroup.org."
6548,Susan Goldstein Consulting,Tallahassee,Y,https://susangoldsteinconsulting.com/,"Government affairs and legislative lobbying firm one block from the state capitol in Tallahassee, securing appropriations and legislation for non-profits, healthcare providers, educational institutions and charter schools, with an autism and developmental-disabilities policy specialty. No clinical, educational or therapeutic service.",N,N,Y,REMOVE,https://susangoldsteinconsulting.com/,HIGH,"The firm sells 'Over 26 years of Advocacy Experience' as a Designated Professional Lobbyist specialising in 'Autism and Developmental Disabilities' policy - genuinely autism-connected, since the founder is a former state representative whose daughter is autistic, but the client is an organization, not a family. It is legislative advocacy rather than a service a family can receive, so it falls under the not-a-direct-service-provider REMOVE rather than KEEP_OTHER."
7178,Talk Lift Heal,Tallahassee,unclear,,"Mental health practice at 1020 Railroad Square, Tallahassee, whose own site pages advertised psychotherapy and 'Trauma Informed Somatic Therapy'. General counselling, not a speech, OT or behaviour-analytic service.",N,N,N,REMOVE,https://www.talkliftheal.com/trauma-informed-somatic-therapy/,MEDIUM,"The stored talkliftheal.com no longer serves the site on either the bare or www host - both 302-redirect to expireddomains.com/domain/talkliftheal.com - so the URL should be cleared and continued operation is unconfirmed. Its indexed own-site pages ('Services', 'Trauma Informed Somatic Therapy') and independent business directories both classify it as Mental Health Services, i.e. general counselling serving a broad caseload, which is a REMOVE regardless of whether it is still trading."
6734,Tallahassee Development Center,Tallahassee,Y,https://www.floridaarf.org/assets/Files/ICF-IID%20Info%20Center/Find%20Programs/Northwest%20Region/tallahasseedevelopmentalcenter_northwestregion.pdf,"ICF/IID residential care for people with intellectual and developmental disabilities at 455 Appleyard Dr, Tallahassee - four 15-bed homes with 24-hour supervision, plus on-site physical and occupational therapy, nutrition, behavioural assistance, psychological and medical services. Day programming is referred out rather than run in-house.",N,unclear,Y,KEEP_OTHER,https://www.floridaarf.org/assets/Files/ICF-IID%20Info%20Center/Find%20Programs/Northwest%20Region/tallahasseedevelopmentalcenter_northwestregion.pdf,MEDIUM,"The name/website oddity resolves: the centre's real name is Tallahassee DEVELOPMENTAL Center and it is 'owned by Pensacola Care, Inc., a private not for profit organization' and managed by Quest Management Group, which is why a Pensacola domain hosted its page - but the stored pensacolacare.org/TDC.html is now dead, 302-redirecting off-site to sevitahealth.com's Florida MENTOR page, so it should be cleared or replaced. Credit this record only with residential ICF/IID care, since day services are explicitly outsourced - 'day program services...through Pyramid, Inc. or a program of each individual's choice' - and retag it off aba."
9123,"Therapeutic Endeavors, LLC",Tallahassee,Y,https://therapeuticendeavors.com/,"Pediatric speech-language pathology at 2720 Apalachee Pkwy, Tallahassee - articulation, fluency, language, pragmatics, cognition, voice and swallowing/feeding disorders, delivered in homes, daycares, schools and the office; ASHA certified, licensed in Florida and Georgia, NMES certified.",N,N,Y,KEEP_OTHER,https://therapeuticendeavors.com/,HIGH,"The opaque name resolves to a straightforward SLP practice providing 'speech-language pathology in natural environments (homes, daycares, schools)' across 'articulation, fluency, language, pragmatics, cognition, voice, and swallowing/feeding disorders', with no ABA, BCBA, OT, PT or mental-health line anywhere. Stored URL and stored phone (850) 322-8709 both match the site, so the record is correctly linked and simply mistagged as aba."
7128,Veritas Therapy Group,Tallahassee,unclear,,Could not be established - no Tallahassee organization of this name was located.,unclear,unclear,unclear,UNCLEAR,,LOW,"The record stores no website and four search angles - the exact name with 'Tallahassee Florida', the name with the stored phone (850) 391-1570, the name against speech/OT/PT disciplines, and the name against counselling/pediatric - returned no entity by this name anywhere in Tallahassee, only unrelated Veritas businesses elsewhere (Veritas Home Care in Palm Beach, Veritas Surgical Solutions locally, out-of-state Veritas counselling practices). Nothing establishes what this record is or that it operates, so I am leaving it UNCLEAR rather than padding it with aggregator stubs."
7129,WordPLAY Therapy Services,Tallahassee,Y,https://www.wordplay850.com/,"Pediatric multidisciplinary therapy - speech-language pathology covering 'articulation, fluency, voice, language, cognitive-communication, augmentative and alternate communication (AAC)', plus pediatric and neurological occupational therapy and pediatric, neurological and sports physical therapy; a Step Up For Students scholarship provider.",N,N,Y,KEEP_OTHER,https://www.wordplay850.com/services,HIGH,"Confirmed from the dedicated Services page rather than inferred from the domain name - the practice staffs 'speech language pathologists (SLPs), physical therapists (PTs), and occupational therapists (OTs)' and advertises SLP/SLPA openings, with no ABA, BCBA or RBT anywhere on the site. Stored wordplay850.com is correct but resolves only on the www host; the bare host fails robots.txt."
