id,name,address1,address2,city,state,zip_code,phone,category
6313,"SCHOTT MEMORIAL CENTER, INC.",6591 S Flamingo Rd,null,Cooper City,FL,33330,(954) 434-3306,healthcare
6315,"SPECTRUM LIFE CARE SERVICES, INC.",12260 Sw 53rd St,Suite,Cooper City,FL,33330,(954) 499-5794,healthcare
6437,THREE HEARTS ADT LLC,12399 Sw 53rd St,Suite,Cooper City,FL,33330,(786) 271-2265,healthcare
9688,Baptist Health Physical Therapy & Rehabilitation | Coral Gables,1222 S Dixie Hwy,null,Coral Gables,FL,33146,(786) 308-2000,healthcare
9335,Children In Motion,1450 Madruga Ave,Suite,Coral Gables,FL,33146,(305) 668-3596,healthcare
9175,CommuniKids Miami Speech Therapy,117 Majorca Ave,Suite,Coral Gables,FL,33134,(305) 343-8177,healthcare
9614,Coral Gables Physical Therapy,4110 Aurora St,null,Coral Gables,FL,33146,(305) 441-5258,healthcare
9176,Florida Rehab Professionals,401 Coral Wy,Suite,Coral Gables,FL,33134,(305) 446-1098,healthcare
8823,JAIROS MEDICAL EQUIPMENT,1823 Ponce De Leon Blvd,null,Coral Gables,FL,33134,(305) 529-9976,healthcare
9814,Physical Therapy Now Coral Gables,2690 Coral Wy,null,Coral Gables,FL,33145,(305) 615-1628,healthcare
7995,RIVERA Performance & Recovery,1526 Ponce De Leon,null,Coral Gables,FL,33134,(305) 850-1247,healthcare
9421,Rm Physio miami,3081 Salzedo St,Suite,Coral Gables,FL,33134,(786) 587-4481,healthcare
9613,USA Sports Therapy Coral Gables,360 Granello Ave,null,Coral Gables,FL,33146,(305) 420-5682,healthcare
8459,Adora Care Injury and Wellness Center,9789 W Sample Rd,null,Coral Springs,FL,33065,(786) 998-6868,healthcare
10289,AIM Rehab Services - Physical Therapy,10426 W Atlantic Blvd,null,Coral Springs,FL,33071,(754) 702-3704,healthcare
10246,Aspen Rehabilitation,9900 W Sample Rd,null,Coral Springs,FL,33065,(954) 799-4895,healthcare
9592,Back To Mind Chiropractic - Coral Springs,2825 N University Dr,null,Coral Springs,FL,33065,(954) 620-7478,healthcare
8574,Bayview Therapy - Coral Springs,7451 Wiles Rd,null,Coral Springs,FL,33067,(954) 391-5305,healthcare
9594,Bounce Back Physical Therapy,8035 W Sample Rd,null,Coral Springs,FL,33065,(954) 688-9347,healthcare
8458,Brighter Life Psychiatry,7451 Wiles Rd,Suite,Coral Springs,FL,33067,(786) 453-7956,healthcare
8579,Caring Therapists,2929 N University Dr,null,Coral Springs,FL,33065,(954) 378-5381,healthcare
9422,Champion Chiropractic,9768 W Sample Rd,null,Coral Springs,FL,33065,(954) 228-4635,healthcare
9440,ChiroCare of Florida Injury and Wellness Centers,6269 W Sample Rd,null,Coral Springs,FL,33067,(954) 951-8009,healthcare
9738,"Coastal Wellness Centers, Inc.",10000 W Sample Rd,Suite,Coral Springs,FL,33065,(954) 752-2950,healthcare
9974,CORA Physical Therapy Coral Springs,2043 N University Dr,null,Coral Springs,FL,33071,(954) 227-3711,healthcare
9318,DACARE ABA CENTER,4641 N State Rd 7,Suite,Coral Springs,FL,33073,(954) 228-5616,healthcare
7166,Dr. Gs Urgent Care Coral Springs FL,2224 N University Dr,null,Coral Springs,FL,33071,(561) 330-9363,healthcare
10052,Extended Kids Care (PPEC),3000 Nw 101st Ln,null,Coral Springs,FL,33065,(754) 241-5305,healthcare
9731,Florida Spine & Wellness Group,5451 N University Dr,null,Coral Springs,FL,33067,(954) 466-5323,healthcare
9739,FYZICAL Therapy & Balance Center Coral Springs,2234 N University Dr,null,Coral Springs,FL,33071,(954) 779-4549,healthcare
7174,Genesis Counseling Coral Springs,3000 Nw 101st Ln,null,Coral Springs,FL,33065,(561) 408-1098,healthcare
9226,Grove Communication Therapy - 7650 Live Oak Dr,7650 Live Oak Dr,null,Coral Springs,FL,33065,(754) 444-1180,healthcare
9563,Health Rehab,1844 N University Dr,null,Coral Springs,FL,33071,(954) 255-1515,healthcare
7642,Let's Talk Psychiatry,1500 N University Dr,null,Coral Springs,FL,33071,(954) 546-3142,healthcare
9888,"Mobile Therapy Group, LLC - Coral Springs",5701 N University Dr Second,Fl,Coral Springs,FL,33067,(561) 461-5343,healthcare
9278,Nationwide Therapy Group,11555 Heron Bay Blvd,null,Coral Springs,FL,33076,(205) 588-8700,healthcare
9300,OTogether - Pediatric Occupational Therapy,2855 N University Dr,null,Coral Springs,FL,33065,(954) 408-8145,healthcare
9601,Pain Management Physicians of South Florida,8880 Royal Palm Blvd,Suite,Coral Springs,FL,33065,(954) 975-8233,healthcare
9392,Pediatric Potentials Therapy,9750 Nw 33rd St,null,Coral Springs,FL,33065,(954) 509-3776,healthcare
9679,Physical Therapy Group of Florida - Coral Springs,1310 N University Dr,null,Coral Springs,FL,33071,(754) 309-9194,healthcare
9802,Physical Therapy Now Coral Springs,5884 Wiles Rd,null,Coral Springs,FL,33067,(954) 866-2770,healthcare
10350,PIONEER NURSING SERVICES INC,7857 W Sample Rd,Suite,Coral Springs,FL,33065,(786) 567-1623,healthcare
9677,Pohlman Pain Associates,9601 W Sample Rd,null,Coral Springs,FL,33065,(754) 209-0289,healthcare
9425,Priority Medical & Rehab Centers,9660 W Sample Rd,null,Coral Springs,FL,33065,(954) 346-5750,healthcare
9207,Professional Speech Associates,7451 Wiles Rd,null,Coral Springs,FL,33067,(954) 227-8255,healthcare
9597,Ruggiero Sports Medicine & Injury Institute,3001 Coral Hills Dr,null,Coral Springs,FL,33065,(954) 753-3910,healthcare
7584,Select Physical Therapy - Coral Springs - The Walk,2804 N University Dr,null,Coral Springs,FL,33065,(954) 227-8040,healthcare
7600,Select Physical Therapy - Coral Springs Sample Road,9699 W Sample Rd,null,Coral Springs,FL,33065,(954) 344-7771,healthcare
9590,Smart Fitness,9703 W Sample Rd,null,Coral Springs,FL,33065,(954) 610-9160,healthcare
9748,Specific Care Chiropractic - Coral Springs,1700 N University Dr,null,Coral Springs,FL,33071,(239) 369-9109,healthcare
9589,The Neck and Back Pain Institute,10250 W Sample Rd,null,Coral Springs,FL,33065,(954) 575-4045,healthcare
8497,The Spine and Wellness Centers of Coral Springs,5675 Coral Ridge Dr,null,Coral Springs,FL,33076,(954) 341-2256,healthcare
10107,"Therapies 4 Kids, Inc.",1750 N University Dr,null,Coral Springs,FL,33071,(954) 356-2878,healthcare
8332,Thriveworks Counseling & Psychiatry Coral Springs,10100 W Sample Rd,null,Coral Springs,FL,33065,(561) 771-5838,healthcare
6179,CENTRAL FL CLINIC FOR REHAB.,5679 W Gulf To Lake Hwy,null,Crystal River,FL,34429,(352) 795-4114,healthcare
6197,"CONNEXT CARE
CONNEXT CARE, LLC",7449 W Gulf To Lake Hwy,Suite,Crystal River,FL,34429,(352) 544-9888,healthcare
6057,"REST ASSURED HOME CARE, LLC",10700 Caribbean Blvd,Suite,Cutler Bay,FL,33189,(305) 910-3315,healthcare
9792,"S.L.B. THERAPY, INC.",10920 Sw 184th St,null,Cutler Bay,FL,33157,(305) 378-5775,healthcare
5794,"TRINITY PHYSICAL THERAPY, INC",8824 Sw 206th Ln,null,Cutler Bay,FL,33189,(786) 285-2874,healthcare
6244,"ANGELS UNIQUE, LLC",13520 17th St,null,Dade City,FL,33525,(813) 469-1822,healthcare
6013,UNDERSTANDING BEHAVIOR FOCUS CENTER,38147 Centennial Rd,null,Dade City,FL,33525,(813) 735-8176,healthcare
6156,ADVANCED HEALTH PHYSICAL THERAPY INC,966 Nautilus Isle,null,Dania Beach,FL,33004,(954) 608-3075,healthcare
9805,CORA Physical Therapy Dania Beach,340 E Dania Beach Blvd,null,Dania Beach,FL,33004,(954) 920-5050,healthcare
9310,Florida Hand Therapy & Rehab,1249 Stirling Rd,Suite,Dania Beach,FL,33004,(954) 674-2480,healthcare
8987,ANGELS OF HOPE HOME CARE LLC,619 Rollins Dr,null,Davenport,FL,33837,(407) 692-7651,healthcare
8118,Acquiring Skills Inc,5749 S University Dr,null,Davie,FL,33328,(561) 523-2011,healthcare
9585,"Advanced Sports Physical Therapy, Inc.",5850 S Pine Island Rd,null,Davie,FL,33328,(954) 556-8633,healthcare
9583,Ageless Agility Performance and Sport Rehabilitation,4151 Sw 47th Ave,Suite,Davie,FL,33314,(954) 519-5404,healthcare
9740,Alkeme Sports Rx,5850 S Pine Island Rd,null,Davie,FL,33328,(954) 800-5826,healthcare
9429,Atlas Physical Therapy and Wellness,8715 Stirling Rd,null,Davie,FL,33328,(954) 900-3484,healthcare
10110,Big Bear Academy PPEC Broward - Medical Daycare,4701 S State Rd 7,null,Davie,FL,33314,(954) 487-1663,healthcare
7634,Broward Therapy Group,6990 Griffin Rd,null,Davie,FL,33314,(954) 526-4437,healthcare
7809,Caring Therapists of Broward,5400 S University Dr,null,Davie,FL,33328,954-378-5381,healthcare
6319,CONNECTING HEARTS IN FLORIDA INC.,6915 Stirling Rd,null,Davie,FL,33314,(954) 560-7468,healthcare
9868,CORA Physical Therapy Davie,8612 Griffin Rd,null,Davie,FL,33328,(954) 252-8900,healthcare
9728,"Fix It Physical Therapy, LLC Davie, FL",8246 Griffin Rd,null,Davie,FL,33328,(954) 368-4598,healthcare
5782,Hand & Arm Therapy Specialists,5651 Davie Rd,null,Davie,FL,33314,(954) 454-3445,healthcare
6155,"JESSICA M BOOTH MS CCC-SLP & ASSOCIATES, PA",5400 S University Dr,Suite,Davie,FL,33328,(954) 319-7609,healthcare
10114,Language Link Therapy,9508 Griffin Rd,null,Davie,FL,33328,(954) 689-0730,healthcare
8770,LEAP HEALTH CARE SOLUTIONS,4680 Caspian Way,null,Davie,FL,33314,(954) 274-6464,healthcare
9867,NeuroFit360,10062 Griffin Rd,null,Davie,FL,33328,(954) 252-8020,healthcare
9676,People First PT,5400 S University Dr,Suite,Davie,FL,33328,(754) 206-3772,healthcare
9973,Prevention Physical Therapy - 3340 Overlook Rd,3340 Overlook Rd,null,Davie,FL,33328,(954) 224-2649,healthcare
9907,Coastal Healthcare Partners - Daytona Beach,557 Health Blvd,Suite,Daytona Beach,FL,32114,(386) 256-3520,healthcare
8529,Community Partnership for Children,135 Executive Cir Second,Fl,Daytona Beach,FL,32114,(386) 238-4900,healthcare
8531,Crunch Fitness - Daytona Beach,290 N Nova Rd,null,Daytona Beach,FL,32114,(386) 293-0310,healthcare
8056,Ethos Health Group - Daytona Beach,1180 N Williamson Blvd,null,Daytona Beach,FL,32114,(352) 433-0898,healthcare
7679,Seabreeze Counseling Center LLC,420 N Halifax Ave,null,Daytona Beach,FL,32118,(386) 331-0666,healthcare
6230,"SMA HEALTHCARE, INC.",225 Fentress Blvd,Suite,Daytona Beach,FL,32114,(800) 539-4228,healthcare
6074,SUNRISE COMMUNITY OF NORTHEAST FLORIDA INC,1100 Jimmy Ann Dr,null,Daytona Beach,FL,32117,(386) 274-6474,healthcare
8272,"The Children's Lung, Asthma and Sleep Specialists",100 Professional Blvd,null,Daytona Beach,FL,32114,(407) 898-2767,healthcare
7536,Wolfson Children's Specialty Center - Daytona - 601 N Clyde Morris Blvd,601 N Clyde Morris Blvd,Suite,Daytona Beach,FL,32114,(904) 202-8550,healthcare
7111,AdventHealth Sports Med & Rehab Victoria Park,151 Victoria Commons Blvd,null,Deland,FL,32724,(386) 943-4690,healthcare
8953,COMFORT HOME CARE AGENCY LLC,225 S High St,null,Deland,FL,32720,(386) 215-2205,healthcare
6077,DIVINE CHOICE HOME HEALTH AGENCY LLC,1229 Bexley Ct,null,Deland,FL,32720,(386) 873-2021,healthcare
8868,"DUVALL HOMES, INC",827 S Spring Garden Ave,null,Deland,FL,32720,(386) 734-2874,healthcare
9212,Easterseals/Early Steps North Beaches,650 New York Ave W,null,Deland,FL,32720,(386) 873-3658,healthcare
10038,FYZICAL Therapy and Balance Centers of Deland,911 N Spring Garden Ave,null,Deland,FL,32720,(386) 736-3108,healthcare
10255,Restorative Speech Services Inc. - Deland,890 N Boundary Ave,Suite,Deland,FL,32720,352.462.3114,healthcare
7677,Saafe Behavioral Services,201 W Plymouth Ave,null,Deland,FL,32720,(386) 873-2963,healthcare
6073,STAR RISE HOME CARE LLC,2109 E New York Ave,null,Deland,FL,32724,(386) 232-0449,healthcare
8530,Think Speech LLC,500 S Dexter Ave,null,Deland,FL,32720,(386) 244-9519,healthcare
6455,"MERRICARE COMMUNITY INTEGRATED SERVICES, INC",9576 Brook Isles Ave,null,Delray Beach,FL,33446,(561) 899-8602,healthcare
8771,"OUR OPEN ARMS, LLC",346 Se 1st Ave,null,Delray Beach,FL,33444,(954) 278-9716,healthcare
6183,RAMOS DONNA M,28 Saxony A,null,Delray Beach,FL,33446,(754) 234-5684,healthcare
9983,Ability Rehabilitation - Deltona,1565 Saxon Blvd,Suite,Deltona,FL,32725,(386) 851-0901,healthcare
6079,BECAUSE OF YOU LLC,2001 Dalton Ave,null,Deltona,FL,32725,(407) 301-4317,healthcare
8493,Behavioral foundation Centers,537 Deltona Blvd,null,Deltona,FL,32725,(904) 878-8683,healthcare
10148,Brooks Rehabilitation Outpatient Clinic - Deltona,3400 Halifax Crossing Blvd,null,Deltona,FL,32725,(386) 425-6800,healthcare
6075,"CARED4 HEALTH LLC
CARED4 HEALTH LLC",2274 Matthew Cir,null,Deltona,FL,32738,(386) 289-9807,healthcare
8984,EXCEPTIONAL CARE WITHIN YOUR REACH INC,3494 Heath Dr,null,Deltona,FL,32725,(407) 520-1792,healthcare
8912,DEVELOPING NEW HORIZONS,1500 Nw 89th Ct,Suite,Doral,FL,33172,(305) 646-1603,healthcare
9386,Exceptional Speech Therapy,10200 Nw 25th St,Suite,Doral,FL,33172,(786) 717-5649,healthcare
6158,KID CARE RESPIRATORY SERVICES CORP,9930 Nw 26th St,null,Doral,FL,33172,(305) 746-9392,healthcare
10002,Kids Therapy Connection Doral - 2500 Nw 107th Ave,2500 Nw 107th Ave,null,Doral,FL,33172,(305) 200-3712,healthcare
9811,OTWellness Therapy Solutions,8200 Nw 27th St,null,Doral,FL,33122,(305) 591-4181,healthcare
9385,"SLP Miami Therapy, Inc.",2500 Nw 79th Ave,Suite,Doral,FL,33122,(786) 703-8914,healthcare
6008,"WE CARE HOME SERVICES, INC",3785 Nw 82nd Ave,Suite,Doral,FL,33166,(786) 222-5246,healthcare
6137,BLESSED HOME CARE LLC,3103 Winche,Suite,Dunedin,FL,34698,(727) 278-1882,healthcare
9700,Extra Mile Rehab and Performance,1022 Main St B6,null,Dunedin,FL,34698,(813) 551-2535,healthcare
6505,NEVCP LLC,1638 Dale Cir N,null,Dunedin,FL,34698,(727) 240-8925,healthcare
9156,"NHIEL PITOGO DELA TORRE
GROUP HOME PROVIDER",1241 Saint Andrews Dr,null,Dunedin,FL,34698,(727) 734-8751,healthcare
5785,"OPEN ARMS CARE, LLC",1351 Amberlea Dr E Fl 34698,null,Dunedin,FL,34698,(352) 232-6399,healthcare
9537,Peak Movement Physical Therapy,1340 Pinehurst Rd,null,Dunedin,FL,34698,(850) 228-1305,healthcare
10173,PT Solutions of Dunedin,1761 Main St,null,Dunedin,FL,34698,(727) 250-1273,healthcare
6406,TRUSTED HEALTHCARE SOLUTIONS INC.,6520 49th Ct E,null,Ellenton,FL,34222,(661) 246-7778,healthcare
9288,Core Pediatric Therapy,9351 Corkscrew Rd,null,Estero,FL,33928,(305) 985-0065,healthcare
9362,SWFL Therapy Services,9470 Corkscrew Palms Cir,Suite,Estero,FL,33928,239-400-1705,healthcare
9187,The Language Loft,9470 Corkscrew Palms Cir,null,Estero,FL,33928,(239) 400-4221,healthcare
8943,"BEHAVIORS PLUS, INC",1009 S Bay St,null,Eustis,FL,32726,(352) 669-3637,healthcare
8851,C.Y.B. INC.,525 E Gottsche Ave,null,Eustis,FL,32726,(352) 357-3625,healthcare
8642,GENTLE HOME CARE OF CENTRAL FLORIDA,162 Eleven Oaks Cir,null,Eustis,FL,32726,(689) 500-8879,healthcare
7575,Island Cove Behavioral Pediatrics,1831 Golden Eagle Way,null,Fleming Island,FL,32003,(904) 852-4063,healthcare
10235,Wolfson Children's Rehabilitation - Wolfson Children’s Specialty Center - Baptist Clay,1747 B,Suite,Fleming Island,FL,32003,(904) 516-1800,healthcare
10004,Wolfson Children's Specialty Center - Baptist Clay,1747 B,Suite,Fleming Island,FL,32003,(904) 202-8000,healthcare
8962,Abacus Therapies - ABA Therapy for Kids,6750 N Andrews Ave,null,Fort Lauderdale,FL,33309,(954) 400-3251,healthcare
9580,AccuCare Physical Therapy,2655 E Oakland Park Blvd,null,Fort Lauderdale,FL,33306,(954) 472-7526,healthcare
6324,ANN STORCK CENTER INC,1790 Sw 43rd Way,null,Fort Lauderdale,FL,33317,(954) 584-8000,healthcare
7587,Aries Physical Therapy - Fort Lauderdale - 1115 E Sunrise Blvd,1115 E Sunrise Blvd,null,Fort Lauderdale,FL,33304,(954) 247-4929,healthcare
7596,Aries Physical Therapy - Fort Lauderdale - 6290 N Federal Hwy,6290 N Federal Hwy,null,Fort Lauderdale,FL,33308,(954) 302-8746,healthcare
9432,Ascend Physiotherapy & Performance,807 Ne 2nd Ave,null,Fort Lauderdale,FL,33304,(954) 939-0071,healthcare
9742,AVION Sports Rehab,721 North Federal Hwy Retail Bay,null,Fort Lauderdale,FL,33304,(954) 902-5150,healthcare
9587,Back To Health Physical Therapy,2840 E Oakland Park Blvd,null,Fort Lauderdale,FL,33306,(954) 565-0075,healthcare
9950,Bolanos Associates Comprehensive Therapy Solutions,7340 Nw 5th St,null,Fort Lauderdale,FL,33317,(786) 259-0300,healthcare
6356,CAMPO VALDES ALGOS,1515 E Broward Blvd,Suite,Fort Lauderdale,FL,33301,(305) 467-0859,healthcare
8580,Caring Therapists of Fort Lauderdale,915 Middle River Dr,Suite,Fort Lauderdale,FL,33304,954-378-5381,healthcare
9240,Children's Love Corp - 2929 E Commercial Blvd Ph-B,2929 E Commercial Blvd Ph-B,null,Fort Lauderdale,FL,33308,(954) 508-1256,healthcare
9595,Clear Choice Physical Therapy,5975 N Federal Hwy,null,Fort Lauderdale,FL,33308,(954) 697-9451,healthcare
7666,Concentra Urgent Care - Fort Lauderdale,1347 S Andrews Ave,null,Fort Lauderdale,FL,33316,(954) 767-9999,healthcare
7646,Concentra Urgent Care - Ft Lauderdale,1007 W Commercial Blvd,null,Fort Lauderdale,FL,33309,(954) 564-2592,healthcare
9870,CORA Physical Therapy Fort Lauderdale,747 S State Rd 7,null,Fort Lauderdale,FL,33317,(954) 316-1131,healthcare
8791,DANIA DISC DRUGS INC,5420 Nw 33rd Ave,Suite,Fort Lauderdale,FL,33309,(954) 921-4661,healthcare
9239,Darlene Gray MS CCC/SLP,20 Se 20th St,null,Fort Lauderdale,FL,33316,(917) 400-7586,healthcare
10242,Dr. Physio Therapy & Wellness,4324 N Federal Hwy,null,Fort Lauderdale,FL,33308,(954) 369-5787,healthcare
10384,End Range Performance & Recovery,1226 Ne 8th Ave,null,Fort Lauderdale,FL,33304,(850) 445-4622,healthcare
7366,Evolutions Treatment Center - Ft Lauderdale,2901 W Cypress Creek Rd,null,Fort Lauderdale,FL,33309,(800) 795-8527,healthcare
9771,Force Physical Therapy - Fort Lauderdale,500 S Andrews Ave,null,Fort Lauderdale,FL,33301,(954) 218-0848,healthcare
7594,Fort Lauderdale Psychology Group,1919 Ne 45th St,null,Fort Lauderdale,FL,33308,(954) 294-7036,healthcare
9202,Ft Lauderdale Health & Rehab,2000 E Commercial Blvd,null,Fort Lauderdale,FL,33308,(954) 771-2300,healthcare
7959,"Glory to God Care, PPEC Fort Lauderdale",3625 W Broward Blvd,null,Fort Lauderdale,FL,33312,(305) 200-5073,healthcare
6314,"GOODWILL INDUSTRIES, BROWARD",2104 W. Commercial Blvd,null,Fort Lauderdale,FL,33021,(954) 486-1600,healthcare
9678,Hernandez Therapy Clinic,2950 W Cypress Creek Rd,null,Fort Lauderdale,FL,33309,(754) 220-6493,healthcare
8512,InBloom Autism Services | Fort Lauderdale,6416 Nw 5th Way,null,Fort Lauderdale,FL,33309,888-754-0398,healthcare
9420,Jaguar Therapeutics - Fort Lauderdale,1925 Cordova Rd,null,Fort Lauderdale,FL,33316,(954) 909-0899,healthcare
7296,LifeStance Therapists & Psychiatrists Fort Lauderdale,2400 E Commercial Blvd,null,Fort Lauderdale,FL,33308,(754) 243-5650,healthcare
8436,Lighter Living Counseling,3015 N Ocean Blvd,Suite,Fort Lauderdale,FL,33308,(754) 308-5525,healthcare
6173,LYAM FACILITIES CORP,551 E Evanston Cir,null,Fort Lauderdale,FL,33312,(305) 333-2659,healthcare
9390,Mind & Mobility,2655 E Oakland Park Blvd,Suite,Fort Lauderdale,FL,33306,(954) 280-4698,healthcare
7208,New Age Psychiatry: Low-Dose Relief,300 Se 2nd St,Suite,Fort Lauderdale,FL,33301,(561) 713-2788,healthcare
10111,Northstar PPEC,3521 W Broward Blvd,null,Fort Lauderdale,FL,33312,(954) 530-9154,healthcare
7668,Oakland Park Rehab Center Plus DOT Exams,3115 Nw 10th Ter,null,Fort Lauderdale,FL,33309,(954) 835-5252,healthcare
10244,Pediatric Therapy Associates,7390 Nw 5th St,null,Fort Lauderdale,FL,33317,(954) 583-7383,healthcare
9604,Physical Therapy Group of Florida,2430 E Commercial Blvd,null,Fort Lauderdale,FL,33308,(954) 994-1861,healthcare
9877,Physical Therapy Now Fort Lauderdale,1348 Se 17th St,null,Fort Lauderdale,FL,33316,(954) 530-8289,healthcare
9878,Physical Therapy Now of Plantation,6957 W Broward Blvd,null,Fort Lauderdale,FL,33317,(954) 541-9455,healthcare
9584,Physical Therapy Plus by the Sea,4747 N Ocean Dr,null,Fort Lauderdale,FL,33308,(954) 545-4922,healthcare
9737,PhysicalOne,350 Nw 70th Ave A,null,Fort Lauderdale,FL,33317,(954) 741-2221,healthcare
8483,Prevail Recovery Center - Alcohol & Drug Rehab Florida,3223 Nw 10th Ter,null,Fort Lauderdale,FL,33309,(866) 604-3339,healthcare
10109,Procare Rehab and Wellness Physical Therapy,2151 E Commercial Blvd,null,Fort Lauderdale,FL,33308,(954) 446-9178,healthcare
7599,Reclamation Center of Fort Lauderdale,2900 W Cypress Creek Rd,Suite,Fort Lauderdale,FL,33309,(954) 343-6552,healthcare
8502,Recovery Unplugged Florida Drug & Alcohol Rehab Fort Lauderdale,915 Middle River Dr,null,Fort Lauderdale,FL,33304,(954) 736-4388,healthcare
9582,Revive Physiotherapy,2852 E Oakland Park Blvd,null,Fort Lauderdale,FL,33306,(954) 519-4185,healthcare
5839,Rio Vista Wellness Center,608 Se 6th St,null,Fort Lauderdale,FL,33301,(954) 870-7794,healthcare
7636,Santiso Physical Therapy Fort Lauderdale,2419 E Commercial Blvd,null,Fort Lauderdale,FL,33308,(954) 533-5543,healthcare
8498,Select Physical Therapy - Downtown,1555 S Federal Hwy,null,Fort Lauderdale,FL,33316,(954) 462-6005,healthcare
7669,Select Physical Therapy - East Fort Lauderdale,1817 E Commercial Blvd,null,Fort Lauderdale,FL,33308,(954) 836-8980,healthcare
9391,"SHORS Rehabilitation Services, LLC",401 E Las Olas Blvd,null,Fort Lauderdale,FL,33301,(954) 332-2489,healthcare
9564,SoFloPT REHAB NORTH,6000 N Federal Hwy,null,Fort Lauderdale,FL,33308,(954) 256-9052,healthcare
9605,SoFloPT SPORT,224 Se 9th St,null,Fort Lauderdale,FL,33316,(954) 256-9052,healthcare
8772,SONGA E BROWN INC,2319 Nw 7th St,null,Fort Lauderdale,FL,33311,(954) 279-9886,healthcare
8504,Sunshine Kidz Pediatric Care - Ft Lauderdale,2122 W Cypress Creek Rd,null,Fort Lauderdale,FL,33309,(954) 838-5288,healthcare
10116,"Tender Care Centers, Inc. Fort Lauderdale PPEC",1821 Se 4th Ave,null,Fort Lauderdale,FL,33316,(954) 763-5444,healthcare
9734,"The MVMT Lab, Ft Lauderdale",100 Sw 15th St,null,Fort Lauderdale,FL,33315,(954) 667-3276,healthcare
9364,The Therapy Hive - Ft Lauderdale,1700 Nw 64th St,null,Fort Lauderdale,FL,33309,(954) 588-6096,healthcare
9566,TheraCave Physical Therapy,1 E Broward Blvd,null,Fort Lauderdale,FL,33301,(954) 284-0716,healthcare
7660,TheraCounsel,4546 N Federal Hwy,null,Fort Lauderdale,FL,33308,(954) 716-6514,healthcare
8433,Thriveworks Counseling & Psychiatry Fort Lauderdale,2425 E Commercial Blvd,null,Fort Lauderdale,FL,33308,(754) 219-9481,healthcare
9535,Total MD,2700 W Cypress Creek Rd,Suite,Fort Lauderdale,FL,33309,(954) 974-3111,healthcare
5825,"UNITED CEREBRAL PALSY OF BROWARD, PALM BEACH, AND
UNITED COMMUNITY OPTIONS OF BROWARD, PALM BEACH AN",3117 Sw 13th Ct,null,Fort Lauderdale,FL,33312,(954) 584-7178,healthcare
9567,USA Sports Medicine Fort Lauderdale,777 Se 20th St,null,Fort Lauderdale,FL,33316,(954) 302-7717,healthcare
6354,VICTORY LIVING PROGRAMS INC,1001 W Cypress Creek Rd,Suite,Fort Lauderdale,FL,33309,(954) 616-1074,healthcare
9581,XL Physical Therapy & Sports Rehab - 2001 Ne 48th St,2001 Ne 48th St,null,Fort Lauderdale,FL,33308,(954) 491-6620,healthcare
9588,XL Physical Therapy & Sports Rehab - 4022 N Ocean Blvd,4022 N Ocean Blvd,null,Fort Lauderdale,FL,33308,(954) 566-2400,healthcare
9433,XPE Sports Rehab,5300 Powerline Rd,null,Fort Lauderdale,FL,33309,(954) 940-0718,healthcare
10306,Abby Pediatric Care PPEC-Fort Myers,31 Barkley Cir,Suite,Fort Myers,FL,33907,(239) 245-7248,healthcare
10128,"Advanced Physical Therapy & Rehabilitation- Ft Myers, FL",6314 Whiskey Creek Dr,null,Fort Myers,FL,33919,(239) 432-0556,healthcare
9784,Apex Physical Therapy - Fort Myers,15751 San Carlos Blvd,Suite,Fort Myers,FL,33908,(239) 337-2739,healthcare
6334,"ASCEND TRANSITION SERVICES CORP
ASCEND TRANSITION SERVICES",6213 Presidential Ct,Suite,Fort Myers,FL,33919,(239) 851-8608,healthcare
10297,Aveanna Healthcare,42 Barkley Cir,Suite,Fort Myers,FL,33907,(239) 939-3159,healthcare
9287,Cascade Hand & Orthopedic Rehab,1910 Park Meadows Dr,null,Fort Myers,FL,33907,(239) 344-8404,healthcare
10328,"COMMUNITY RESOURCE NETWORK OF FLORIDA, LLC",12751 World Plaza Ln,null,Fort Myers,FL,33907,(239) 415-7400,healthcare
9890,CORA Physical Therapy Fort Myers,6900 Daniels Pkwy,null,Fort Myers,FL,33912,(239) 936-4404,healthcare
10127,FOCUS,4997 Royal Gulf Cir,null,Fort Myers,FL,33966,(239) 313-5049,healthcare
10005,FYZICAL Therapy & Balance Centers - West Fort Myers,15620 Mcgregor Blvd,null,Fort Myers,FL,33908,(239) 454-6262,healthcare
8897,"GILES KHADIJAH A
LOVED ONES",4333 Bellaria Way,Suite,Fort Myers,FL,33916,(239) 634-7939,healthcare
6355,GOODWILL INDUSTRIES OF SOUTHWEST FLORIDA,5100 Tice St,Suite,Fort Myers,FL,33905,(239) 995-2106,healthcare
8606,GREEN STEPHANIE A,4941 Gary Dr,null,Fort Myers,FL,33905,(239) 410-7524,healthcare
10009,"Johns Hopkins All Children's Outpatient Care, Fort Myers",4550 Colonial Blvd,null,Fort Myers,FL,33966,(239) 931-5700,healthcare
9443,Joint Implant Surgeons of Florida,7331 College Pkwy,null,Fort Myers,FL,33907,(239) 337-2003,healthcare
6380,LARC INC,2570 Hanson St,null,Fort Myers,FL,33901,(239) 334-6285,healthcare
8607,"LEE COUNTY BOARD OF CO COMMISSIONER
LEE TRAN PASSPORT SERVICE",3401 Metro Pkwy,null,Fort Myers,FL,33901,(239) 533-0350,healthcare
10007,Little Champs Pediatric Care PPEC - Medical Daycare,12820 Kenwood Ln,null,Fort Myers,FL,33907,(239) 690-6768,healthcare
