id,name,status,place_id,rating,user_ratings_total,website,phone,error
6166,"D & D REHAB CENTER, INC",success,ChIJAz7yfE-72YgR67jINQnGc3o,,,,,
6168,PERSONAL CARE SERVICES,success,ChIJzZC6juy_2YgRsKK5pzYoO0c,,,,(305) 225-5271,
6169,"THE WOW CENTER INC
THE WOW CENTER",success,ChIJFXO-bcbA2YgRP4D4Ov8zIaI,,,http://www.wowcentermiami.org/,(305) 279-7999,
6170,"MONROE ASSOCIATION FOR RETARDED CITIZENS, INC.",success,ChIJiyeV28620YgRjH1jKIc3dJk,5,2,http://www.marchouse.org/,(305) 294-9526,
6171,GENUINE LOVE AND CARE LLC,success,ChIJWSO_QbSv2YgRARACSBnD8Ys,5,2,,(305) 505-7842,
6172,"GOODWILL INDUSTRIES OF SOUTH FLORIDA, INC.",success,ChIJrZDwaeu52YgRrz9uG7DjGgc,4.1,492,https://goodwillsouthflorida.org/goodwill-giving/donation-centers/,(305) 325-9114,
6175,DEBRA A HORVATH,success,ChIJn9ZhWVJAw4gR9JtOBIDrnmI,,,,,
6177,VINSONNA PHYSICAL THERAPY,not_found,,,,,,
6178,"DESIRE HEALTH CARE, CORP",success,ChIJ05POCxTH2YgRlhHwmZMqd4w,,,,(305) 266-8014,
6180,OPTIMUM REHAB INC.,success,ChIJy56HbE9t54gR-FEKttJPhJA,4.6,9,http://optimumrehabinc.com/,(407) 323-6955,
6181,SPEAK EASY SOLUTIONS,success,ChIJ_____0N754gRAtLVsH4s24k,4.3,67,http://www.speakeasysolutionsllc.com/,(407) 359-5693,
6182,LAMPERT HAROLD M,success,ChIJoxL6_t76wogRIhWE3rdpYRI,4.5,61,http://www.lampertstherapy.com/,(727) 541-5304,
6183,RAMOS DONNA M,success,ChIJ2b6EEXEf2YgRvY-mYCf1cQE,,,,,
6184,DRENNAN CAMILLE A,success,ChIJ6Q_doKTc3ogRKTz_BJ9mCG0,,,,(772) 286-3618,
6185,OMIROS ZAMBIGADIS DBA A.M.T.M.,success,ChIJEcLP2Kpf3ogR-WVrnXz6E_8,4.5,127,http://advancedmotiontherapeutic.com/,(772) 567-8585,
6186,BRIGHT STEPS THERAPY SERVICES LLC,success,ChIJt2JucBDn2YgRHDph8D6apTQ,3,14,https://brighttherapyservicesinc.com/,(786) 410-8922,
6187,REID KARI,success,ChIJX9X4MKjAwogRqyIt08y_N6U,,,,,
6188,"NEW HEIGHTS OF NORTHEAST FLORIDA, INC",success,ChIJ4UzryVi25YgRx7Z-kByiZ3g,4.2,14,http://www.newheightsnefl.org/,(904) 396-1462,
6189,"ADRIANA TAFUR SERVICES INC
ADRIANA TAFUR SERVICES  INC",success,ChIJAXLi4but2YgRVfKRnP2mtC8,4.3,11,http://www.atservicestherapy.org/,(305) 949-6461,
6190,H.L SUPERIOR REMODELING CORP,success,ChIJZVI15A-l2YgRAcfiCGiKfk4,,,,,
6192,HOUSING AND ASSISTIVE TECHNOLOGY IN,success,ChIJOQ-qJeuz2YgRxY2YRPQMnMA,1,1,,(786) 245-7352,
6193,"MAC TOWN,INC",success,ChIJae4uVWGx2YgR53C_D-5SQIk,4.2,31,https://mactown.org/,(305) 758-4485,
6194,"ALL ABOUT ME SUPPORTS & SERVICES, INC.",success,ChIJPVVf9GGu2YgR4egtw_GKTqg,,,https://www.aamssinc.com/?page_id=8,(786) 802-3436,
6195,"WE CARE ASSITED LIVING, LLC",success,ChIJt1ys3ijAkIgRZHohvt0mcrs,5,1,http://wecareassistedliving.com/,(850) 912-6480,
6196,WE CARE ACTIVITY CENTER INC,success,ChIJr8H3LAAH2YgRCCf3Qg7JLig,5,2,http://www.wecareactivitycenterinc.com/,(954) 317-6828,
6198,"CENTRAL CARE SERVICES, INC",success,ChIJ1aaycxzW2IgRdUh1zlE7lxk,5,1,https://www.centralcareservices.com/,(561) 584-3005,
6199,CHANCELLOR SERVICES LLC.,success,ChIJHR4Z_kUu2YgRKAw4Z552jE4,,,,,
6200,"PARC, INC",success,ChIJp4q52Mj8wogRlOvzAnfVOKA,4.6,93,http://www.parc-fl.org/,(727) 345-9111,
6202,CROSSROADS OF PINELLAS,success,ChIJyaFpsHn8wogRaUPmCQCqhAM,3.5,8,,(727) 239-0564,
6203,"SERENITY VILLAGE, INC",success,ChIJp9QwyvjDwogR-v837Io9Wrc,1,1,http://serenity-insurance.com/,(727) 648-4925,
6204,HEART TO HEART ENTERPRISE,success,ChIJL1RZFgD7wogR34R_5dbIhN4,,,http://pinellas.gov/,,
6205,"PINELLAS PROFESSIONAL HOMECARE, INC",success,ChIJl_1VjHPlwogRG69fD5zLe_8,5,2,http://www.pinellashomehealth.com/,(727) 532-2111,
6206,"INDEPENDENCE CONNECTION, LLC",not_found,,,,,,
6208,"RARE SOUL CARE SERVICES, LLC",not_found,,,,,,
6209,"FAITH CARE CENTER, INC.
FAITH CARE CENTER, INC",success,ChIJhc4WnPkD2YgRzldVaKMub_w,4,4,,(954) 769-1907,
6214,FLORIDA STAFFING ADVISORS INC,success,ChIJcV7lIym62YgR3k51ct7CwRo,4.5,12,http://simplifystaffing.com/,(305) 592-0302,
6215,FLORIDA SUPPORT SERVICES INC,success,ChIJERNSOQW35YgR6kI7ES-Bx0E,4,35,http://www.familysupport.org/,(904) 421-5800,
6216,SIMPKINS SUPERIOR SUPPORT SERVICES INC,success,ChIJF5z5A7mu2YgRQs5q1K2g8fM,1,2,,(954) 894-4244,
6217,"BAUMBERGER ENTERPRISES, INC.",success,ChIJ-YvgOwLn2YgRGl4CuUBv1xc,,,,,
6218,"LINKING PATHWAYS, INC",success,ChIJh0afA1G22YgR319A6zp2Tcw,4.8,67,http://www.survivorspathway.org/,(786) 275-4364,
6219,PROGRESS SUPPORT SERVICE INC.,success,ChIJQS24I2am2YgRUiZEhjCu-r0,,,,,
6220,"OMEGA HEALTH SERVICES LLC
OMEGA CARE SERVICES",success,ChIJV3PJBd0F2YgRX5KjFltZzr4,,,,(954) 601-3785,
6221,"CAREFUL HEARTS HOME CARE AGENCY, LLC",success,ChIJSTeik_2v2YgReRTvOp4lhh0,4.7,12,https://carefulheartshomecare.com/,(877) 787-7033,
6222,"AOA ENTERPRISES LLC
AOA CARE & DEVELOPMENTAL COMMUNITY",success,ChIJs9S1NNuv2YgRDrTiAB2bgnM,,,,,
6223,MALYS SPECIAL SUPPORT INC,success,ChIJyzmukSW32YgRmh4PpbqrUWs,,,,(305) 635-2328,
6224,ASSOC/ DEVELPMNT OF THE EXCEPTIONAL,success,ChIJ52dtBT-x2YgR9X6aRTNbpyE,5,2,,(305) 758-9910,
6225,"PROFESSIONAL COACHING ADVOCATES, LLC",success,ChIJTxQz5ca_2YgRZFv3xkUBO04,5,82,https://www.acpcoachingacademy.com/,(786) 716-3338,
6226,SUCCESS AT WORK,success,ChIJi7cYieu72YgRUw0JWXnH5g0,5,1,https://successatworkfl.org/,(786) 547-0693,
6227,JOYFUL HEART ADULT DAY CENTER LLC,success,ChIJw2xRiNml2YgRicNHmS6Xtcs,4.5,18,https://www.ajhss.com/,(754) 210-3374,
6228,"WORLDWIDE SUPPORT SERVICES, CORP.
WORLDWIDE SUPPORT SERVICES CORP",success,ChIJ6yLiRPW-2YgRZCiPbrj-eOo,,,http://wssamerica.com/,(305) 599-8188,
6229,"NEW LIFE SUPPORTS & SERVICES,INC",success,ChIJF5z5A7mu2YgRxMOpJQfpfn0,4.5,49,http://www.miramarexecutivecenter.com/,(954) 986-2300,
6231,NEWTONS HOME CARE INC,success,ChIJJdIosSI03YgR2mjYYRd9xls,,,,,
6232,SIERRA PAUL J,success,ChIJo2bcMgrEwogR-p6SAtf5OJY,4.4,13,http://www.sierraconstruction.com/,(813) 228-6661,
6233,"DAVID E. MARSHALL ENTERPRISES INC
DAVID E. MARSHALL ENTERPRISES, INC",success,ChIJS4f-oKAnw4gRMFdvDGp1v8s,,,,,
6234,LIGHT OF VISION CARE SERVICE LOV LLC,success,ChIJyRvx7XTXwogRBoW-WNUc0Kg,,,,,
6235,"FREEDOM HOME HEALTH SERVICES INC.
FREEDOM HOME HEALTH SERVICES",success,ChIJi7_ZL_M9w4gRoTS_sC1FsQY,,,,(813) 613-3779,
6236,REESE GROUP HOME OF TAMPA BAY INC.,success,ChIJY0SvgNTHwogR92BtyEpOu1c,2.1,7,,(813) 914-7348,
6238,"FOCUS FORWARD INC
FOCUS FORWARD",success,ChIJAQAwedXHwogRcRT2d73uays,5,2,https://www.focusforwardtampa.com/location,(813) 919-5543,
6239,"SANTA MARIA HOME CARE, INC",success,ChIJq3EdsZLTD4gRuOmczKuxKfI,4.8,1403,https://www.kaminskadermatology.com/,(773) 677-4300,
6240,"ACS SUNCOAST, INC.",success,ChIJozyahYu2wogRp0QD4joGL10,,,,,
6241,ASG SUPPORT SERVICES INC,success,ChIJfTLZSuTDwogRAW5pDq4zh-0,5,17,https://allsupportservicing.com/,(800) 610-7042,
6242,PAVILIS TRANSPORTATION LLC,success,ChIJt62pVznPwogRrrWCZ5ZtBeU,,,https://www.paviliscareandservices.com/,(813) 458-2859,
6243,DESTINY QUALITY CARE,success,ChIJ6bOBtTbMwogRaagxSggDOrg,4.3,17,https://www.destinyqualitycare.org/about-us,(813) 315-8720,
6245,"LEARNING YOUR FUNCTION INC
JIM CRACCHIOLO, AMY THOMPSON",success,ChIJzWksV9S7wogRCY0FF-LUFUQ,,,http://www.lyfinc.com/,(813) 469-2455,
6246,MIAS COMPASSIONATE CARE LLC,success,ChIJp8lMD7KNMUERm3CNXHt9sQQ,5,6,http://www.miascompassionatecare.com/,(813) 484-9300,
6247,LOPEZ CAREGIVING SERVICES LCS,success,ChIJkaOL9xTBwogRSdQEvEcabqg,4.7,28,http://caresshomecare.com/,(813) 756-0488,
6248,"COMMUNITY BEHAVIOR SUPPORTS, INC.",not_found,,,,,,
6249,EVERYTHING PEACHIE LLC,success,ChIJATUl1LLBwogRlDd8PggkSMU,,,,,
6250,SHELBEA HOUSTON LLC,not_found,,,,,,
6251,FUTURE LEADERS INC,success,ChIJKxe8H98_w4gR9U8mxmda4lw,4.9,167,https://www.caregiverssociety.com/,(941) 413-1600,
6252,"APOLLO HEALTH GROUP LLC
APOLLO HEALTH GROUP",success,ChIJ8yvRt56RwogR52AjTOFpxJo,3.9,21,https://www.apollomedgroup.com/,(727) 375-0848,
6255,"OPEN HANDS, HELPING HEARTS LLC",success,ChIJN7tGY23FwogRvGNIRmUqG9k,,,,,
6256,"IMPERIAL CONNECTIONS SUPPORT PROGRAMS, LLC",success,ChIJTWIxl1KwwogRgdQMZhmUOpI,,,https://www.imperialconnections.org/,(813) 395-9950,
6257,"MELBA LEE, INC",success,ChIJVfsL5r_PwogRKgiTFH7C5ek,4.8,4,https://melbaleeinc.com/,(813) 542-6000,
6258,"JLEON'S ANGELS
JLEON'S ANGELS",success,ChIJ7Zyil9LFwogR1C9-LRPVWSU,,,,,
6259,JOSEPHS CAROL,success,ChIJ1dyAa5HSwogRTstHj-RJHFc,,,,,
6261,"D-TEC DEVELOPING THROUGH ENRICHED CURRICULUM, INC",not_found,,,,,,
6262,A FOUNTAIN OF YOUTH HOME CARE,not_found,,,,,,
6263,TWIN ANGELS ASSISTED LIVING FACILITY,success,ChIJrwZeYFLSwogRpTG0qSFNvtI,4.6,39,https://twincreeksretire.com/,(813) 278-5800,
6264,"DESTINED FOR CHANGE, LLC",success,ChIJ0y-QMzHBwogRQAuxkCrFGTw,5,2,http://www.destinedforchange.com/,(813) 867-0053,
6265,"JDJ GROUP HOME, INC.",success,ChIJj6V6BAW6wogR_ezMp8oLohE,,,,(813) 909-0191,
6266,"MIRACLES IN MOTION, INC",success,ChIJ6xZBKBHPwogRlIlQB6KmCc4,4,7,https://miraclesinmotion.org/,(813) 932-0400,
6267,DGAN LLC,success,ChIJxw6TuVvPwogRC4U323k3lhc,4.1,29,https://www.adiglobaldistribution.us/?utm_source=Organic_Search&utm_medium=GMB&utm_campaign=TP,(813) 623-1269,
6268,ALPHA AND OMEGA RESOURCE CENTER,success,ChIJcZ4sa3wT54gRlQ9tNmiWidE,,,,(800) 530-5070,
6269,"ALL ABOUT YOU SUPPORT SERVICES, LLC",success,ChIJVVVlum_IwogR0tV7pNxG_So,5,12,https://www.aayss-fl.com/,(813) 980-0309,
6270,"TAILORED SUPPORT SERVICES LLC
TAILORED SUPPORTS",success,ChIJ58d7sIn17IgRdhxm4AinZCI,5,1,http://specializedsupports.com/id1.html,(850) 521-0255,
6271,IN BETTER HANDS LLC,success,ChIJud4ybOEM3YgRJqLIkM8QRZQ,3,2,http://www.betterhandshcs.com/,(863) 662-4673,
6272,ST. ANDREWS BAY CENTER,success,ChIJUb_MTAmDk4gRCbdLIoCdpsA,4.6,65,https://www.bayarc.org/,(850) 265-2951,
6273,CDATONE CARE SUPPORT SERVICES INC.,success,ChIJnSl6JXXlkIgRkicWb4mASJY,4,205,https://healthcarewithinreach.org/location/milton/?utm_source=GMBSocialClimb&utm_medium=CommunityHealthNorthwestFloridaAdult%26FamilyCareatMilton,(850) 981-9433,
6274,CANIDATE ANESSA,success,ChIJwRMyd7zp7IgR6hFOAYplLAM,,,,(850) 756-8561,
6275,E.R.L SUPPORT SERVICES .,success,ChIJ10t4B3S_kIgRq7R_qyCnw08,,,,(850) 455-0885,
6276,"ARC GATEWAY, INC.",success,ChIJqW9UxnzAkIgR9vDpFCi0W4A,4.6,40,http://www.arc-gateway.org/,(850) 434-2638,
6277,LIZARRAGA AMIR,success,ChIJtUJ2jOmDk4gRqCUxfBSYs6g,,,,,
6278,DANDRIDGE NOVELLA,not_found,,,,,,
6283,WORK OPPORTUNITIES UNLMTD COTRT INC,success,ChIJfbmqtPnX2IgRtJP4yezvdA4,3.7,6,http://www.workopportunities.net/,(877) 819-9516,
6284,"THE ARC NASSAU, INC.",success,ChIJ00-Y2k4H5YgRlSCDe1vxjXY,4.6,38,https://thearcnassau.org/,(904) 225-9355,
6285,UNIQUE SUPPORT AND TRANSPORTATION SERVICES LLC,success,ChIJl2iApugb5YgRGk7_B1Khy4o,,,,(305) 244-9437,
6286,"CHALLENGE ENTERPRISES OF N FLA, INC",success,ChIJDTCAug3a5YgRboCYj_-_u90,4.5,29,http://www.challengeenterprises.org/,(904) 284-9859,
6287,"ANGELWOOD, INC.",success,ChIJgQPuiebL5YgR_-3qZViYeIA,4,19,https://angelwoodjax.org/,(904) 288-7259,
6288,"OVER THE TOP SERVICES AND CARE, INC",success,ChIJNacbF0-d5ogR4FdBFRjIj-o,4,161,https://www.ponceharbor.com/?utm_knock=g&utm_source=google+biz&utm_medium=organic,(904) 447-2269,
6289,TOMMY Z HOLSTON,success,ChIJLbVfb9s15IgRVQW-02incVE,4.8,892,http://www.joinfhrm.com/,(904) 996-9115,
6290,"HELEN NORRIS WORLD OF CARE AGENCY, LLC",success,ChIJ3Un2HQbK5YgR7R56OA5Y9UA,4.4,25,https://angelsofcare.com/,(904) 683-8666,
6291,FLEMING SUPPORT SERVICES,not_found,,,,,,
6292,SPECIAL METHODS IN LIFE ENRICHMENT SERVICES LLC,success,ChIJK11oBwO55YgRKvRlZYr4PYo,5,1,http://smiles-healthcare.com/,(877) 904-7645,
6293,"KB CHRISTIAN SUPPORT SERVICES, LLC",success,ChIJN75xUB8N5ogRhZT0h-Kr-b8,5,2,,(904) 520-0072,
6294,TRUCARE HEALTH SERVICES,success,ChIJcXJUv7C15YgRi6HmZ9yBWQs,5,1,,(904) 866-2659,
6295,UNIVERSAL DESIGN SOLUTIONS LLC,success,ChIJ_____5NJ5IgRSk2KGkV6XzA,5,1,http://universaldesignsolutions.com/,(904) 721-2225,
6296,PINE CASTLE INC,success,ChIJl-uUog-25YgRQhBpY7cOqbs,4.4,77,http://www.pinecastle.org/,(904) 733-2650,
6297,"THE ARC OF THE ST. JOHNS, INC",success,ChIJ87RTh1ud5ogRLPxjVjx1aDM,3,2,https://www.arcsj.org/,(904) 824-7249,
6298,"ARC OF BRADFORD COUNTY, INC",success,ChIJe-jFc4395YgRig8MA4--1Xk,4.7,7,https://thearcbradford.org/,(904) 964-7699,
6299,"GORE EVELYN
FACE OF HOPE FOUNDATION INC.",success,ChIJrfBaPYdUw4gR4LcdThcK_Zk,3.2,18,http://www.faceofhope211.org/,(941) 237-0235,
6301,"WILLIAMS ANISSIA L
DEVELOPMENTAL AND ENRICHMENT SERVICES",success,ChIJTSCVYu8Xw4gR0ntBEdade3A,4.1,194,https://locations.theupsstore.com/fl/palmetto/1180-8th-ave-w?utm_source=Yext&utm_medium=organic&utm_campaign=Listings,(941) 723-0001,
6302,EASTER SEALS SOUTHWEST FLORIDA,success,ChIJkfiJPH8Vw4gRIshlN2iJTM4,3.9,15,http://www.easterseals-swfl.org/,(941) 355-7637,
6305,THE LOVELAND CENTER,success,ChIJJfJxDo1Qw4gR-HGJtrYNSv4,4.3,37,http://lovelandcenter.org/,(941) 493-0016,
6306,"CELESTIAL DILIGENT SOLUTIONS, LLC",success,ChIJcfFTRKAnw4gR3jT_obxzCe0,,,,,
6309,"AWARD LIVING SOLUTIONS, LLC",success,ChIJs8pZhHes3IgR4B6VaGMcjVo,,,,,
6310,B-ABLE LLC,success,ChIJwx-e5Eym2YgRDhvm7z8gkVU,,,,,
6312,EMPLOYMENT ENTERPRISES INC,success,ChIJ45vxRnIG2YgRuIB8THsNqbQ,4.5,2,,(954) 749-4513,
6316,UNITED OPPORTUNITY SUPPORT AGENCY PROFESSIONALS IN,success,ChIJd8C983kH2YgRZsZTBwQQ6wI,1,1,https://workopportunities.net/,(877) 819-9516,
6317,GOLDCOAST LOVING CARE INC,success,ChIJ-Q5yu2ip2YgRbSKsMa_9bzc,2,1,,(954) 534-9401,
6318,PRESTIGE CARE INC.,success,ChIJZa9XtEih2YgR2EwCgmpW_Bw,,,,,
6320,"GOD'S BLESS, INC.",success,ChIJ60BTDZar2YgRtGwwtuPh9cU,5,11,http://www.godsblesshh.com/,(954) 342-9824,
6321,LIVING INCLUSIVELY FOR EVERYONE INC,success,ChIJE3o8CxwE2YgRrYI9G79LQ3k,4.2,29,http://www.cilbroward.org/,(954) 722-6400,
6322,CHOSEN DEVINE LLC,success,ChIJt2sKZLIF2YgRywqOC5R0gSQ,5,3,https://chosendevinefacility.care/,(954) 960-2885,
6323,CYPRESS PLACE,success,ChIJV42L_OOr2YgRZs__mLXU0iY,3.9,54,https://presidentialplacehollywood.com/,(954) 932-8175,
6325,"ARC BROWARD, INC",success,ChIJCxSw2lEP2YgRAAda6Wni_-g,4.6,44,http://www.arcbroward.com/,(954) 746-9400,
6326,AUTISM AWARENESS SHOP,success,ChIJAQBMhePDwogR3IQ1JrmfFP0,5,2,https://aastampa.org/contact/,(813) 879-6770,
6327,"LIFE CONCEPTS INC
QUEST, INC",success,ChIJey4Oy-9654gRQiYnssU0IQs,3.2,17,http://www.questinc.org/,(407) 218-4300,
6329,"SUNRISE COMMUNITY, INC",success,ChIJFz65zGvH2YgRdVP2v4qCoVg,4,12,https://sunrisegroup.org/,(305) 596-9040,
6330,TAMPABAY PATIENT CARE SERVICES RYB,success,ChIJ-9ABShnGwogRmm064YZ9nyE,5,1,http://www.tbpcs.org/index.php/about-us-53,(813) 988-2273,
6332,"GUARDIAN HAVEN ACADEMY INC
GUARDIAN HAVEN",success,ChIJuWAjgfDPwogR34KFyZZQFQg,5,13,http://www.guardianhaven.com/,(813) 400-2117,
6333,"ARC NATURE COAST, INC.",success,ChIJM66nQR8f6IgRyj3SWtD0kIo,,,https://www.tancinc.org/,(727) 619-0700,
6335,"PRIMROSE CENTER, INC.",success,ChIJVa4TDbNk54gRHMtxCEFKlm4,1.3,3,https://www.primrosecenter.org/,(407) 898-7201,
6336,"THE ARC JACKSONVILLE, INC.",success,ChIJzSlXxDi35YgRVYyvd2wczmE,4.5,58,http://www.arcjacksonville.org/,(904) 355-0155,
6337,"THE ARC OF PALM BEACH COUNTY, INC.",success,ChIJxR2YN6HV2IgRUeOhkLhcRRw,4.5,40,https://www.arcpbc.org/,(561) 842-3213,
6339,CONNECTIONS HIGH SCHOOL & VOCATIONAL CENTER INC,success,ChIJUzJrKI_V2IgRYXy1wNPvyK0,,,https://www.connectedpb.com/,(561) 328-6044,
6340,EMPOWERMENT PROGRAMS INCORPORATED,success,ChIJvUlkWIq25YgRalNBGqjLgxY,4.1,18,http://empowermentprograms.org/,(904) 346-0201,
6341,KHYLA'S CARE LLC,success,ChIJ-bFFhmv7wogRzBdMl6Y15zg,,,,,
6342,NAO LLC,success,ChIJ0-0em-m15YgRpfx5WdRcFl0,,,,,
6343,PYRAMID INC.,success,ChIJz6TL4fq7kIgR62xoarGBwKg,4.5,34,http://www.pyramidinc.org/,(850) 453-3341,
6344,"EASTER SEALS FLORIDA, INC",success,ChIJbYmiGATj2ogR5vUnIS5C5jw,,,https://www.easterseals.com/florida/programs-and-services/educational-program/life-skills-employment.html,(239) 403-0366,
6347,COMMUNITY PATHWAYS,success,ChIJcQrpTcVy24gRidFCB4ZrGF8,,,,,
6348,CARE PRO D & D INC.,success,ChIJc6oOdZa72YgR5q0JNtZiyBs,5,1,https://www.facebook.com/Care-Pro-D-D-Inc-108365918278606,(305) 888-9877,
6349,BREVARD ACHIEVEMENT CTR,success,ChIJadoz2ZEB3ogRU6LxypO_fV8,4.7,43,https://bacemploy.com/,(321) 632-8610,
6350,EVERGREEN LIFE SERVICES OF FLORIDA INC,success,ChIJx-CB1jbiwogRwTnMQQU5LKU,5,11,https://heavendropt.org/,(318) 949-5519,
6357,"MENTAL POWER DEVELOPMENT, INC",success,ChIJjaIfMxm72YgRGMZoSqOqK4c,3,2,https://mentalpowerdevelopment.com/,(305) 821-0505,
6359,"ALVAREZ AND SUAREZ SUPPORT, INC",success,ChIJ2aWwio6t2YgR5EgYxS0gmt0,5,3,,(305) 893-4510,
6360,WE DO IT ALLSERVICES WITH QUALITY CARE INC.,success,ChIJnexX6UWu2YgRS2VcN2doho0,4,2,https://www.qualitycarenursingservices.net/,(305) 627-5051,
6361,"DYNAMIC SUPPORTS AND SERVICES
DYNAMIC SUPPORTS AND SERVICES",success,ChIJ0eM7mFRvx28Ruk0T4g6_IUg,5,2,http://www.dynamicsupports.org/,(407) 730-4242,
6363,"VICTORY COMMUNITY SERVICE, INC
VICTORY COMMUNITY SERVICE",success,ChIJK4YvPpSu2YgRNWkkiWTn-6s,,,,(305) 974-5299,
6364,"VALENCIA HOUSE, INC.",success,ChIJq6p2GnntwogRAK722QVkwkM,,,,,
6365,VAL-DEX HOMEMAKER & COMPANION SRVCS,success,ChIJb03CZeQF2YgRiBzU969Ecew,5,1,,(954) 748-6550,
6366,VANN RAINEY LLC,success,ChIJeSL4BW7XwogR3WHYS5HbPJU,4.7,3,https://www.vannraineytransport.com/,(813) 409-9502,
6367,"UNIVERSAL LIFE CARE ADVOCATES,INC",success,ChIJ0XSOwgDPwogRSQo_5oWRCuA,5,23,http://www.agingcareadvocates.com/,(813) 246-4120,
6368,ABACO CONSTRUCTION INC.,not_found,,,,,,
6369,"E & I CARE SERVICES, INC",success,ChIJtUbwqjLH2YgRa8bol8BJhEY,,,https://eicareservicesinc.com/,(305) 595-3940,
6370,"EAGLE MEDICAL MANAGEMENT, INC.",success,ChIJP-Rir23V54gRAQc91xdew3M,3.7,3,http://eaglemed.net/,(352) 622-2900,
6371,"DONALD SMITH REHABILITATION ENGINEERING CONSULTANT
DONALD SMITH REHABILITATION ENGINEERING CONSULTANT",success,ChIJCVlrQrZr54gR2p7hrzn2Gbo,3.2,5,http://pegasusengineering.net/,(407) 992-9160,
6372,ELS FOR AUTISM FOUNDATION,success,ChIJAUfal1_W3ogRTGJLoK63sT4,4.7,6,http://www.elsforautism.org/,(561) 598-6200,
6373,FERNANDEZ LIFE CARE SERVICE,success,ChIJL4yaozU75ogRFfOHbnb1u7I,,,,,
6377,"HUMAN DEVELOPMENT CENTER, INC",success,ChIJR7waskBXaBQRYznvGK0GnwY,3.7,7,http://hdcinc.org/,(813) 872-6250,
6378,"IT TAKES A VILLAGE ADULT DAY CARE, LLC",success,ChIJx-dC5CjV2IgRbM5dyphmDDY,4.8,28,https://faithlutheran-npb.com/3.0/new-day-adult-care/,(561) 844-0012,
6379,"MACDONALD TRAINING CENTER, INC.",success,ChIJH56-5wc13YgRy13blKOh728,4.5,39,https://macdonaldcenter.org/,(813) 870-1300,
6381,"MOVING MOUNTAINS, INC",success,ChIJAQC0JhNy6IgR-IVokHV9cic,4.2,25,https://www.movingmountainsinc.net/,(352) 637-9001,
6382,"A NEW BEGINNING AGENCY, INC.",success,ChIJs1JUznjc5ogRDbaQsPVQ4hE,,,,,
6383,"THE ARC NORTH FLORIDA, INC",success,ChIJkyRGrs7d7ogRBSPs_9LvBik,4.7,22,http://www.arcnfl.com/,(386) 362-7143,
6384,"REED MCDANIEL CONSTRUCTION, INC",success,ChIJKTHNE_8474gRS-Os0kVKwCk,4.4,52,http://www.reedmcdanielconstruction.com/,(386) 752-4072,
6386,HANAI HOME CARE SERVICES,success,ChIJUT44M2sH2YgRcfy_E2B9a7U,4.8,26,http://www.hfyhealth.com/,(954) 530-7786,
6387,MOORE EMPIRE INC,success,ChIJ9VDubgBx54gRaMSzm7q5VWs,,,,,
6388,"COMFORTING, LOVING & HELPING HANDS",success,ChIJM-iszvV754gRysBHUb0oBr4,4,8,http://www.comfortinghomecare.org/,(407) 610-9002,
6389,"EASTER SEALS FLORIDA, INC.",success,ChIJBzrsDLUT3ogR4JbpkxexiE4,,,https://www.easterseals.com/florida/programs-and-services/adults/adt-lsd.html,(321) 723-4474,
6390,ANGELIC COMPANION SERVICES,success,ChIJ_XtgLn9l54gR1hP7Hi2GCq4,5,1,http://www.dignifiedangelsincare.com/,(407) 219-0763,
6391,"PRESTIGIOUS SERVICES FLORIDA
PRESTIGIOUS SERVICES",success,ChIJL_gwDkjlwogRIzu6asOOiI0,,,https://prestigiousservicesofflorida.com/,(727) 498-6885,
6392,"THE OPPORTUNITY CENTER INC
OSCEOLA ARC (OSCEOLA ASSOC FOR RETARDED CITIZENS)",success,ChIJgeDw5BCE3YgRGuzE0SgzdBA,4.8,17,https://theopportunitycenter.net/,(407) 847-6016,
6393,"BISHOP GRADY VILLAS, INC.BISHOP GRADY
MAGNIFY OF CENTRAL FLORIDA",success,ChIJuze1AaeP3YgRpQs6YpoMhSA,5,6,http://www.magnifyfl.org/,(407) 892-6078,
6394,PALM BEACH HABILITATION CENTER,success,ChIJac9j8nHY2IgROdSt0SMzEsE,4.6,99,http://www.pbhab.com/,(561) 965-8500,
6396,PASSIONATE CARE SERVICES LLC,success,ChIJAQBA1WPW2IgRz-JeBcVLAds,4.8,83,http://www.passionatecareservice.net/,(561) 421-2494,
6398,C INDIVIDUALS TRANSITION TO WORK INC.,success,ChIJPaFDNkUp2YgR72v5S2mDC3E,4.1,121,https://www.alorawpb.com/,(844) 932-3968,
6399,"Michelle R. Hintz (Reitman), PSYD",success,ChIJgaprrMKr2YgRUUDaFr4rbV8,5,1,http://www.cadenzacenter.com/,(954) 925-3191,
6400,DAISYS HEALING HEARTS,success,ChIJbdipu7vQwogR--ZeT7QoC34,,,,,
6402,"GULFSTREAM GOODWILL INDUSTRIES, INC",success,ChIJ_yedquzV2IgRI2be4K_Lc2Y,3.5,32,http://www.goggi.org/,(561) 848-7200,
6405,GRACE IN MOTION LLC,not_found,,,,,,
6407,WRIGHT AT HOME LLC,success,ChIJxSDXvupt3ogRbEjKd9ksIFU,,,http://thewrightchoicefl.com/,(772) 925-1150,
6408,"ALLSHOUSE SUPPORTED LIVING SERVICES, INC",success,ChIJpS60CuyBt4cRXJvspzvAIeI,3.7,6,,(727) 216-6222,
6409,"PELL JUDY L
12/18/1955",success,ChIJQRHrqar7wogRewkLeAgs-Fs,,,,,
